original_text,translated_text,text_hash,translation_config
"配信 , お 疲れ 様 で し た . YuuRi さ ん の ASMR 良 き で し た わ ・・・.",直播辛苦了。YuuRi桑的ASMR很棒……,ccf76b4f49f42df636fe34b72edccdaa,deepseek|auto|zh-CN
次 の 配信 も 楽し み に し て いま す .,期待下一次直播。,fadc52f3998ad5b5ee53988f5a0738f3,deepseek|auto|zh-CN
43 Oe,43 Oe,ed3ce0b50a049a1d9ca97291b44a31a4,deepseek|auto|zh-CN
@tukutukubou4 2 年 前,@tukutukubou4 2年前,a1e5a3d13563800f631e84b8677455a4,deepseek|auto|zh-CN
声 も セリ フ も 最高 で す ! それ し か 言え ませ ん ! DVIVIVY,声音和台词都太棒了！只能说这么多了！DVIVIVY,7e3089d989846e15586082cdd6116dca,deepseek|auto|zh-CN
ら z @ &,ら z @ &,aea615919c2b76f8038a1bab288789d1,deepseek|auto|zh-CN
@skysktgx 2 年 前,@skysktgx 2年前,883460a0ced61b74b9cc33f12a43bf61,deepseek|auto|zh-CN
めちゃ くち ゃ 癒さ れ ま し た ! ! ! る 07 全,被治愈得不行了！！！る 07 全,5759d55bef11a57feace3d968b15c5ce,deepseek|auto|zh-CN
547 &,547 &,52c919ebd3d3282b4cc391947c36e3f6,deepseek|auto|zh-CN
@nemu_nito 1 年 前,@nemu_nito 1年前,9d2c63253b2c17b2e1e365a78f914a48,deepseek|auto|zh-CN
寝れ な い 時 は これ 聞い て 寝 さ せ て も ろ て ます まぁ じ で ド S 感 謝,睡不着的时候就听这个入睡，真的非常感谢S桑,f910dd8059572df9fc426c07539964e4,deepseek|auto|zh-CN
59 @& os,59 @& os,1ad2a818777e1c54cb3ed8aeedc85443,deepseek|auto|zh-CN
⑯ し ゅ ん けつ 竣 傑 @ 2 年 前,⑯ しゅんけつ竣傑 @ 2年前,6bd122f92ac4017c1755dc4893bb6276,deepseek|auto|zh-CN
最高 な 配信 で し た,最棒的直播,43dcab3cd64f266a2b49e1b572223d16,deepseek|auto|zh-CN
449 @& as,449 @& as,655fcb792b71917305ba9bfe655e1a0d,deepseek|auto|zh-CN
@⑯ め ん た いこ や ろ ー 1 年 前,@⑯ めんたいこやろー 1年前,fe12b9b46380a9cc883a13930f82bfcb,deepseek|auto|zh-CN
25:13,25:13,63bd2472b18b1a7bd6e9a60d12c68067,deepseek|auto|zh-CN
36:45 ざこ,36:45 笨蛋,8532c1cc6a22aacda0d01508b99bc518,deepseek|auto|zh-CN
44:46,44:46,4c88265751037706634d7903c07ddff7,deepseek|auto|zh-CN
47:12 水 …,47:12 水…,c7f754733c6e94e80887053492364d49,deepseek|auto|zh-CN
了 解 详情,了解详情,ff4ead1f0a4909c190c3467a6e321294,deepseek|auto|zh-CN
の 35 の @& as,の 35 の @& as,988b121c9f4cf07b8d7d4f57af3e1426,deepseek|auto|zh-CN
捜索,搜索,5114a335c60b4d0da83d108d53363097,deepseek|auto|zh-CN
| 的 meee ( oa) x | 的 疯狂 地 形 生成 我 的 世界 X |,| 的 meee ( oa) x | 的疯狂地形生成我的世界 X |,50c89e97dc03b237323af98264fa8a27,deepseek|auto|zh-CN
STranslate/STranslate: / x,STranslate/STranslate: / x,31f61920d6a44912ab08b5d9a9cfde79,deepseek|auto|zh-CN
© 【ASMR/ 神 回 3 時 間 】S- X +,© 【ASMR/神回3時間】S- X +,6edfa97b84d6212eba9b6f89112cb7cf,deepseek|auto|zh-CN
atirxw,atirxw,0ccdf987e36226ccb3629349e133f0b0,deepseek|auto|zh-CN
FO,FO,c0398fb66542bbcf6e14417a0a6751f4,deepseek|auto|zh-CN
所 有事 穫,所有权,7ecb06ef3a58cd7f0be38ad27bec9b25,deepseek|auto|zh-CN
【ASMR]】 你 比较 喜欢 哪 一 个 ? O,【ASMR】你比较喜欢哪一个？O,c605aaf0388af42252f1cadab3044c25,deepseek|auto|zh-CN
TS 被 大 姐姐 们 从 两 耳 坏 坏 地 捉弄，..,TS被大姐姐们从双耳坏坏地捉弄，..,4abde50a04e6fae9009bf4e56c907742,deepseek|auto|zh-CN
YuuRi Channel @,YuuRi Channel @,2641a77d007d193007af68372963c7c9,deepseek|auto|zh-CN
6.2A RMB + BMI: 3 个 月 前,6.2A RMB + BMI: 3个月前,9c7a5d11fc362051a3528d8887107cde,deepseek|auto|zh-CN
【KU100 ; ASMR】 ご 低音 で ぞ く,【KU100 ; ASMR】用低音让耳朵,bb3e2e0b4a75ea79e71d51e82ed2f100,deepseek|auto|zh-CN
ぞ く 耳 堕ち し ちゃ う ? し て あげ .…,酥麻沉沦？让我来……,0c7a93ee3565f4bec9300cb973c7c5e1,deepseek|auto|zh-CN
"AJA,","AJA,",d716c53217af1cffee301ee9b6c82886,deepseek|auto|zh-CN
Hasuki ch. 運 希 る い @,Hasuki ch. 運希るい @,ab61d5f6f77363b5d70296e2c262eea9,deepseek|auto|zh-CN
WARIS + 直播 时 间 : 1 年 前,WARIS + 直播时间：1年前,423ddface5ad9c7a06cca49018681205,deepseek|auto|zh-CN
【ASMR/ 長 時 間 】 両 耳 か ら お ね え,【ASMR/长时间】从双耳被姐姐,dfe2de8759885096dc252f399ed91dd4,deepseek|auto|zh-CN
さん た ち に いじ わる され ちゃ う .…,们捉弄……,34fa76a0ed5057bd2086ce656d7e4ae5,deepseek|auto|zh-CN
YuuRi Channel @,YuuRi Channel @,2641a77d007d193007af68372963c7c9,deepseek|auto|zh-CN
20 万 次 观看 . 直播 时 间 : 8 个 月 前,20万次观看。直播时间：8个月前,4803640e86579be5d0614811beac2082,deepseek|auto|zh-CN
Zk) 【ASMR/ 神 |,Zk) 【ASMR/神 |,13c5c45940201ee1c6434bfdf8c9086f,deepseek|auto|zh-CN
1 ゾク ゾク する の 奉,令人战栗的奉献,6f25ff98249778a8ffe6807b02744454,deepseek|auto|zh-CN
Vv,Vv,6a70ff4f7ce576991dfb0b7d17349948,deepseek|auto|zh-CN
"マン
DeepSeek | 深度 求 素 X | YY DeepSeck 开放 平台
| & PyQt6 导 入 高 亮 补 全 问题
ss youtube.com/watch?v=Keipwau0Vgg&t=1147s
(I
加 Youfube”
43 @ @& as
@! 神 無 優 - か ん な ゆう 1 © 2 年 前
アー カイ ブ 拝 見 致し まし た .
配信 , お 疲れ 様 で し た . YuuRi さ ん の ASMR 良 き で し た わ ・・・.
次 の 配信 も 楽し み に し て いま す .
43 Oe
@tukutukubou4 2 年 前
声 も セリ フ も 最高 で す ! それ し か 言え ませ ん ! DVIVIVY
ら z @ &
@skysktgx 2 年 前
めちゃ くち ゃ 癒さ れ ま し た ! ! ! る 07 全
547 &
@nemu_nito 1 年 前
寝れ な い 時 は これ 聞い て 寝 さ せ て も ろ て ます まぁ じ で ド S 感 謝
59 @& os
⑯ し ゅ ん けつ 竣 傑 @ 2 年 前
最高 な 配信 で し た
449 @& as
@⑯ め ん た いこ や ろ ー 1 年 前
25:13
36:45 ざこ
44:46
47:12 水 …
了 解 详情
の 35 の @& as
捜索
| 的 meee ( oa) x | 的 疯狂 地 形 生成 我 的 世界 X |
STranslate/STranslate: / x
© 【ASMR/ 神 回 3 時 間 】S- X +
atirxw
FO
所 有事 穫
【ASMR]】 你 比较 喜欢 哪 一 个 ? O
TS 被 大 姐姐 们 从 两 耳 坏 坏 地 捉弄，..
YuuRi Channel @
6.2A RMB + BMI: 3 个 月 前
【KU100 ; ASMR】 ご 低音 で ぞ く
ぞ く 耳 堕ち し ちゃ う ? し て あげ .…
AJA,
Hasuki ch. 運 希 る い @
WARIS + 直播 时 间 : 1 年 前
【ASMR/ 長 時 間 】 両 耳 か ら お ね え
さん た ち に いじ わる され ちゃ う .…
YuuRi Channel @
20 万 次 观看 . 直播 时 间 : 8 个 月 前
Zk) 【ASMR/ 神 |
1 ゾク ゾク する の 奉
Vv","慢
DeepSeek | 深度求索 | YY DeepSeek 开放平台
| & PyQt6 导入高亮补全问题
ss youtube.com/watch?v=Keipwau0Vgg&t=1147s
(我
加 YouTube”
43 @ @& as
@! 神無優 - かんなゆう © 2年前
已拜读存档。
直播辛苦了。YuuRi桑的ASMR很棒……
期待下一次直播。
43 Oe
@tukutukubou4 2年前
声音和台词都太棒了！只能说这么多了！DVIVIVY
ら z @ &
@skysktgx 2年前
被治愈得不行了！！！る 07 全
547 &
@nemu_nito 1年前
睡不着的时候就听这个入睡，真的非常感谢S桑
59 @& os
⑯ しゅんけつ竣傑 @ 2年前
最棒的直播
449 @& as
@⑯ めんたいこやろー 1年前
25:13
36:45 笨蛋
44:46
47:12 水…
了解详情
の 35 の @& as
搜索
| 的 meee ( oa) x | 的疯狂地形生成我的世界 X |
STranslate/STranslate: / x
© 【ASMR/神回3時間】S- X +
atirxw
FO
所有权
【ASMR】你比较喜欢哪一个？O
TS被大姐姐们从双耳坏坏地捉弄，..
YuuRi Channel @
6.2A RMB + BMI: 3个月前
【KU100 ; ASMR】用低音让耳朵
酥麻沉沦？让我来……
AJA,
Hasuki ch. 運希るい @
WARIS + 直播时间：1年前
【ASMR/长时间】从双耳被姐姐
们捉弄……
YuuRi Channel @
20万次观看。直播时间：8个月前
Zk) 【ASMR/神 |
令人战栗的奉献
Vv",465878e11c960be53b0e16ad80ca1e94,deepseek|auto|zh-CN
Deeps | ぐ DeepS | & Deeps |,Deeps | ぐ DeepS | & Deeps |,cb00aa751fbe0b73d887e3b9cb0bdbc3,deepseek|auto|zh-CN
模型 8 Ware | OWE | 疏 国内 大 moe | 的 疯狂 地 | © Srans OL x G deeps | A 火山 引 | Ah Seeda | A eB | Uk REE | 全 ASMR | +,模型 8 Ware | OWE | 疏 国内 大 moe | 的 疯狂 地 | © Srans OL x G deeps | A 火山 引 | Ah Seeda | A eB | Uk REE | 全 ASMR | +,5c061a8fca663ba75433ea160d55327b,deepseek|auto|zh-CN
oo,oo,e47ca7a09cf6781e29634502345930a7,deepseek|auto|zh-CN
xX,xX,e6ad754a252e662ebcc2e8fd932502a3,deepseek|auto|zh-CN
ss youtube.com/watch?v=Keipwau0Vgg&t=1147s,ss youtube.com/watch?v=Keipwau0Vgg&t=1147s,970773a4555dc77148527120bc99ce84,deepseek|auto|zh-CN
& & 六,& & 六,b3580bfdd3458dc8ac2d16388fa11c8d,deepseek|auto|zh-CN
os,os,dd302f94682dbd2a114d63b0433602e0,deepseek|auto|zh-CN
(m),(m),2491378d33154a96a2c9af449897f8b5,deepseek|auto|zh-CN
[所有 等,[所有 等,8cdbe37ce6ad5fb1548d8028f76bc89e,deepseek|auto|zh-CN
13 万 次 观看 “ 直播 时 间 : 7 个 月 前,13 万 次 观看 “ 直播 时 间 : 7 个 月 前,991a6eb9a7fadad6b3c4f44b108f114a,deepseek|auto|zh-CN
@oulube *,@oulube *,3cc103fa87407cd141afe613c3a7e7c6,deepseek|auto|zh-CN
搜索,搜索,e5f71fc31e7246dd6ccc5539570471b0,deepseek|auto|zh-CN
@⑯ ば っ つ ぷ ー る 2 年 前,@⑯ ば っ つ ぷ ー る 2 年 前,6eecb563a6b11b023c23a31ac263fd71,deepseek|auto|zh-CN
と に か く 最 高 で し た 。 あ り が と う ご ざ いま す !,と に か く 最 高 で し た 。 あ り が と う ご ざ いま す !,93877996f82617e4a98a75e2e752b6ca,deepseek|auto|zh-CN
os @ @& os,os @ @& os,0d33f3ed0e3e0ccb112a56bb8505a6e3,deepseek|auto|zh-CN
@⑯ ツ ー ウ ェ イ 1207 2 年 前,@⑯ ツ ー ウ ェ イ 1207 2 年 前,9a17c12add09b0d8f71aac1c871390e4,deepseek|auto|zh-CN
【 実 写 Ver】99.99% 眠 く な る,【 実 写 Ver】99.99% 眠 く な る,8a96717d120d3ef4b056a7a9c1d0a268,deepseek|auto|zh-CN
配信 お 疲れ 様 で す !,配信 お 疲れ 様 で す !,f80aa17f460dd9e114e07a93686c33e4,deepseek|auto|zh-CN
ASMR280 分 耐久 耳 は .…,ASMR280 分 耐久 耳 は .…,cae58ce3b77b2c1ff78fa3cd1e21a909,deepseek|auto|zh-CN
Otonashi Kurumi Archives 1 @,Otonashi Kurumi Archives 1 @,ce5407fd2a60dcf5f8fab4a597449eb9,deepseek|auto|zh-CN
429 @& as,429 @& as,ceb1518663ed55ee39f0a844a7ece8b3,deepseek|auto|zh-CN
129 万 次 观看 ， 1 年 前,129 万 次 观看 ， 1 年 前,9a4e60a494f22fa9edd1aae03af57a1d,deepseek|auto|zh-CN
OIE © 2 年 前,OIE © 2 年 前,1074bfc28406a9ceaf2ced092c2c6e10,deepseek|auto|zh-CN
ASS RUT LEO,ASS RUT LEO,54ea5cc96888b1088593cf1ae1e315ee,deepseek|auto|zh-CN
"RSHS, AEATOFOMMSAMT. MENSOCMBICRERELELES","RSHS, AEATOFOMMSAMT. MENSOCMBICRERELELES",7af3004d9003da280649a1d9a42ca949,deepseek|auto|zh-CN
649 @ os,649 @ os,69bd83b95ece0071f907583886e21ec1,deepseek|auto|zh-CN
【ASMR/ 長 時 間 】 米 味 和 S 説 教 太,【ASMR/ 長 時 間 】 米 味 和 S 説 教 太,7d92365dadb5190b3c3fe347cb79ccce,deepseek|auto|zh-CN
Ty ...OBS? O 睡眠 導入 / 耳 語 /.…,Ty ...OBS? O 睡眠 導入 / 耳 語 /.…,141391f308ab8b621724740168fa127a,deepseek|auto|zh-CN
YuuRi Channel @,YuuRi Channel @,2641a77d007d193007af68372963c7c9,deepseek|auto|zh-CN
@ 吉 原 律 稀 2 年 前,@ 吉 原 律 稀 2 年 前,2730eea49f0a40dcbc77594c77d9b9c6,deepseek|auto|zh-CN
15 万 次 观看 “ 直播 时 间 : 3 年 前,15 万 次 观看 “ 直播 时 间 : 3 年 前,ec84592eac8763a0e3259e175b0ff290,deepseek|auto|zh-CN
今回 も 最高 で し た &,今回 も 最高 で し た &,7ccf8ca26dc08a0ee5924533e010bd9a,deepseek|auto|zh-CN
629,629,051e4e127b92f5d98d3c79b195f2b291,deepseek|auto|zh-CN
as,as,f970e2767d0cfe75876ea857f92e319b,deepseek|auto|zh-CN
@EROAT ?年 前,@EROAT ?年 前,643042408bfcdb8ea11226959f008a90,deepseek|auto|zh-CN
"vv""",vv\,b6c32bfe3aa754360159044c6dd89cb9,deepseek|auto|zh-CN
629,629,051e4e127b92f5d98d3c79b195f2b291,deepseek|auto|zh-CN
as,as,f970e2767d0cfe75876ea857f92e319b,deepseek|auto|zh-CN
男 の 娘 が 部 屋 着 で 耳かき ょ オノ マト,男 の 娘 が 部 屋 着 で 耳かき ょ オノ マト,3476888d0e5f4fb94b6b4a70ef089e67,deepseek|auto|zh-CN
ぺ と か いろ ん な 音 も や っ た .,ぺ と か いろ ん な 音 も や っ た .,de490e2abfb612e80e6704c0679959de,deepseek|auto|zh-CN
り る -riru,り る -riru,94192bf5c9065e7274de2e011ce1902e,deepseek|auto|zh-CN
"1.7 万 次 观看 ""13 天 前",1.7 万 次 观看 \,7814ffe9e6f293775e489331efa2ad30,deepseek|auto|zh-CN
@Paberu-p8e 息 2 年 前,@Paberu-p8e 息 2 年 前,18e15fee28ba0058368ed15671f5a0cf,deepseek|auto|zh-CN
2:55:23 心音,2:55:23 心音,4b8748f90fc55cf681b1f1a71b236816,deepseek|auto|zh-CN
429 @& os,429 @& os,1ade68df11bcf5ec87e58eb160813876,deepseek|auto|zh-CN
【ASMR/ 長 時 間 】 圧 倒 的 リア ル な,【ASMR/ 長 時 間 】 圧 倒 的 リア ル な,f9c03c3606d2dfb238a45a2a73be0b12,deepseek|auto|zh-CN
吐息 .…⑦② ほ ら 、 す ご い 近 いね ざ 睡 .…,吐息 .…⑦② ほ ら 、 す ご い 近 いね ざ 睡 .…,a3b991bda3671a16ff6a3b033dd92acc,deepseek|auto|zh-CN
YuuRi Channel @,YuuRi Channel @,2641a77d007d193007af68372963c7c9,deepseek|auto|zh-CN
3.9 万 次 观看 直播 时 间 : 2 年 前,3.9 万 次 观看 直播 时 间 : 2 年 前,fbd1a9c72fa17454cf8f44647ec990cf,deepseek|auto|zh-CN
@ 庶 影 纪 2 年 前,@ 庶 影 纪 2 年 前,e911eb38ff4ed85680ceec0d321afc09,deepseek|auto|zh-CN
期待 許 久,期待 許 久,daa8d689dcfc7bf04731d2a5ef15cf06,deepseek|auto|zh-CN
翻译 成 日 语,翻译 成 日 语,33cfec192551099afa930767e16217c5,deepseek|auto|zh-CN
43 9 @& os,43 9 @& os,00e7a41884f2463a9b9dc18929323c44,deepseek|auto|zh-CN
&@ 6 の,&@ 6 の,774fa6db17248874626f5266b804c0c6,deepseek|auto|zh-CN
"Deeps | ぐ DeepS | & Deeps |
模型 8 Ware | OWE | 疏 国内 大 moe | 的 疯狂 地 | © Srans OL x G deeps | A 火山 引 | Ah Seeda | A eB | Uk REE | 全 ASMR | +
oo
xX
ss youtube.com/watch?v=Keipwau0Vgg&t=1147s
& & 六
os
(m)
[所有 等
13 万 次 观看 “ 直播 时 间 : 7 个 月 前
@oulube *
搜索
@⑯ ば っ つ ぷ ー る 2 年 前
と に か く 最 高 で し た 。 あ り が と う ご ざ いま す !
os @ @& os
@⑯ ツ ー ウ ェ イ 1207 2 年 前
【 実 写 Ver】99.99% 眠 く な る
配信 お 疲れ 様 で す !
ASMR280 分 耐久 耳 は .…
Otonashi Kurumi Archives 1 @
429 @& as
129 万 次 观看 ， 1 年 前
OIE © 2 年 前
ASS RUT LEO
RSHS, AEATOFOMMSAMT. MENSOCMBICRERELELES
649 @ os
【ASMR/ 長 時 間 】 米 味 和 S 説 教 太
Ty ...OBS? O 睡眠 導入 / 耳 語 /.…
YuuRi Channel @
@ 吉 原 律 稀 2 年 前
15 万 次 观看 “ 直播 时 间 : 3 年 前
今回 も 最高 で し た &
629
as
@EROAT ?年 前
vv""
629
as
男 の 娘 が 部 屋 着 で 耳かき ょ オノ マト
ぺ と か いろ ん な 音 も や っ た .
り る -riru
1.7 万 次 观看 ""13 天 前
@Paberu-p8e 息 2 年 前
2:55:23 心音
429 @& os
【ASMR/ 長 時 間 】 圧 倒 的 リア ル な
吐息 .…⑦② ほ ら 、 す ご い 近 いね ざ 睡 .…
YuuRi Channel @
3.9 万 次 观看 直播 时 间 : 2 年 前
@ 庶 影 纪 2 年 前
期待 許 久
翻译 成 日 语
43 9 @& os
&@ 6 の","Deeps | ぐ DeepS | & Deeps |
模型 8 Ware | OWE | 疏 国内 大 moe | 的 疯狂 地 | © Srans OL x G deeps | A 火山 引 | Ah Seeda | A eB | Uk REE | 全 ASMR | +
oo
xX
ss youtube.com/watch?v=Keipwau0Vgg&t=1147s
& & 六
os
(m)
[所有 等
13 万 次 观看 “ 直播 时 间 : 7 个 月 前
@oulube *
搜索
@⑯ ば っ つ ぷ ー る 2 年 前
と に か く 最 高 で し た 。 あ り が と う ご ざ いま す !
os @ @& os
@⑯ ツ ー ウ ェ イ 1207 2 年 前
【 実 写 Ver】99.99% 眠 く な る
配信 お 疲れ 様 で す !
ASMR280 分 耐久 耳 は .…
Otonashi Kurumi Archives 1 @
429 @& as
129 万 次 观看 ， 1 年 前
OIE © 2 年 前
ASS RUT LEO
RSHS, AEATOFOMMSAMT. MENSOCMBICRERELELES
649 @ os
【ASMR/ 長 時 間 】 米 味 和 S 説 教 太
Ty ...OBS? O 睡眠 導入 / 耳 語 /.…
YuuRi Channel @
@ 吉 原 律 稀 2 年 前
15 万 次 观看 “ 直播 时 间 : 3 年 前
今回 も 最高 で し た &
629
as
@EROAT ?年 前
vv\
629
as
男 の 娘 が 部 屋 着 で 耳かき ょ オノ マト
ぺ と か いろ ん な 音 も や っ た .
り る -riru
1.7 万 次 观看 \
@Paberu-p8e 息 2 年 前
2:55:23 心音
429 @& os
【ASMR/ 長 時 間 】 圧 倒 的 リア ル な
吐息 .…⑦② ほ ら 、 す ご い 近 いね ざ 睡 .…
YuuRi Channel @
3.9 万 次 观看 直播 时 间 : 2 年 前
@ 庶 影 纪 2 年 前
期待 許 久
翻译 成 日 语
43 9 @& os
&@ 6 の",439b40a69bef60ce5a684bc59201cd40,deepseek|auto|zh-CN
030干,030干,a606faf04112666a8268970498775fff,GoogleTranslator|auto|zh-CN
0 PyQt6安装频道问题解决,0 PyQt6安装频道问题解决,850123c354f7f63047d557819eba6934,GoogleTranslator|auto|zh-CN
DeepSeek 开放平台 DeepSeek升放平台,DeepSeek 开放平台 DeepSeek升放平台,51caf84866732d640c4593476729c020,GoogleTranslator|auto|zh-CN
[AoiHinamori] 【AoiHinamori】,[葵雏森] 【葵雏森】,da4eb210ce8a56cf3ee9df058a2e6b0b,GoogleTranslator|auto|zh-CN
[ asmr $-哔哩哔哩 bilibili,[ asmr $-哔哩哔哩 bilibili,5d96183b389a3d75602320da602efc87,GoogleTranslator|auto|zh-CN
DeepSeek DeepSeek 深度求索 深度求索,DeepSeek DeepSeek 深度求索 深度求索,7f99fac64269172ac2918acab8f66206,GoogleTranslator|auto|zh-CN
youtube.com/watch?v=kpGo4glcK4l youtubecomlwatch?v-kpGo4glcK4l,youtube.com/watch?v=kpGo4glcK4l youtubecomlwatch?v-kpGo4glcK4l,920a6964582250bf79961440c01ba8e9,GoogleTranslator|auto|zh-CN
所有书签,所有书签,873fd3461fe7089f6410a3cf7fae269c,GoogleTranslator|auto|zh-CN
器 昭,器 昭,fcaa9142c90bebdb8be687ac61b87703,GoogleTranslator|auto|zh-CN
搜索,搜索,e5f71fc31e7246dd6ccc5539570471b0,GoogleTranslator|auto|zh-CN
m〉,m〉,07aab57cf783cbc1500dc05012934188,GoogleTranslator|auto|zh-CN
C 众 @,C 众 @,fe276448cc8ae1ed4ef33b140c8838d4,GoogleTranslator|auto|zh-CN
创建,创建,d9ac9228e8564657bbe9ca5359f95806,GoogleTranslator|auto|zh-CN
X X,X X,648f1dca9a63c6061eeba0dc6f7ce032,GoogleTranslator|auto|zh-CN
0 0,0 0,c686fcb6378af86c90d67e929da5c081,GoogleTranslator|auto|zh-CN
【ASMRノ長時間】 圧倒郎,[ASMR长时间] 压倒性,59b355d856eb1078f8d058ae26b4192e,GoogleTranslator|auto|zh-CN
Voulube IYouTube TW TW,Voulube YouTube TW TW,a5251ec230a2af31c333fdd62cf4aa05,GoogleTranslator|auto|zh-CN
KUIO1.22.17,KUIO1.22.17,9f3e86e4d95e07803c8cf069255bd11e,GoogleTranslator|auto|zh-CN
1.6万次观看 1.6万次双看 6夭前,1.6万次观看 1.6万次双看 6夭前,109b8e6f29ecaaa5d9177285e00e433c,GoogleTranslator|auto|zh-CN
最新 最新,最新 最新,bdc38a352abc3dd785dd452776e23122,GoogleTranslator|auto|zh-CN
匕力 とか,力量或者类似的东西,213b042a7a5f9177058a14c292b3edf1,GoogleTranslator|auto|zh-CN
回复 回夏,回复 回夏,4b59475050c0a5d6ebe6b983999594d2,GoogleTranslator|auto|zh-CN
男の娘が可愛い水色の服で耳かき」,一个男孩的女儿穿着一件可爱的浅蓝色连衣裙，挖着耳朵。”,7dd959b4a3e759496a38c57269a2d2ab,GoogleTranslator|auto|zh-CN
@FreyjaWion 3年前 @FreyjaWion 3年前,@FreyjaWion 3 年前 @FreyjaWion 3 年前,3cbc553b90d7a1cd9a61c9db72371ec6,GoogleTranslator|auto|zh-CN
りる-riru,瑞鲁瑞鲁,85640ff127d5b3d8d3afa064a5ea8b81,GoogleTranslator|auto|zh-CN
ASMR配信ありがとう,感谢您分享 ASMR,221623f354b812e7e04b438ff066b080,GoogleTranslator|auto|zh-CN
ASMR,ASMR,5f61baeb77f7a49f0b99989a1eec03bd,GoogleTranslator|auto|zh-CN
57.50 57.50,57.50 57.50,12c15eaab1d0609295eafd560c7fbd60,GoogleTranslator|auto|zh-CN
@にーとく 3年前,@Neatoku 3年前,52384a07f392739bdb0ec9e2026e751c,GoogleTranslator|auto|zh-CN
旧衣装カワイイヤッタ-!,旧衣服好可爱啊！,256cfaabca96254deac4b2ececfc450d,GoogleTranslator|auto|zh-CN
凸 5 C,凸 5 C,9b640ba9920412c4059141ce2ae8e5e5,GoogleTranslator|auto|zh-CN
【ASMRノ長時間】 ママみと吐息が,[ASMR好久]妈咪又叹气,dccbfecdb50e6e8dcabac0249139197a,GoogleTranslator|auto|zh-CN
Deep Sleep Deep Sleep,深度睡眠 深度睡眠,366af67ab3b33c946ce7b2925e18db44,GoogleTranslator|auto|zh-CN
14万次观看 14万次双看 直播时间: 3年前,14万次观看 14万次双看 直播时间: 3年前,d7329f018828da96a43012735d9e3281,GoogleTranslator|auto|zh-CN
たまらないっ ・君を全芦定で包,这是不可抗拒的。我会用我所有的衣服包裹你。,600c9a18eae84ccf72784b53de4babbf,GoogleTranslator|auto|zh-CN
@Deadzipper 3年前 @Deadzipper3年前,@Deadzipper 3 年前 @Deadzipper3 年前,7e6392414a28cffc16fce92d362d670c,GoogleTranslator|auto|zh-CN
翻译成日语,翻译成日语,8e238d269ba03da5a25f0dc602edf5e9,GoogleTranslator|auto|zh-CN
YUURi Channel YuuRi Channel,YUURi 频道 YuuRi 频道,538f6dbe50e6c582586539214ff5c148,GoogleTranslator|auto|zh-CN
Whisper Voice Whisper Voice,耳语声音 耳语声音,8139ddbd73843cb4e9d7237db525bf12,GoogleTranslator|auto|zh-CN
@skysktgx 3年前 @skysktgx3年前,@skysktgx 3年前 @skysktgx3年前,e03adc19f56506b503767f302971250c,GoogleTranslator|auto|zh-CN
"Thank you for the ASMR stream, YuuRil Thankyouforthe ASMRstream YuuRil fellasleep halfwaythroughitand woke up fortheendおやすみ",谢谢你的 ASMR 直播，YuuRil 谢谢你的 ASMR 直播 YuuRil 中途睡着了，最后醒来了おやすみ,a7073482e8df80c2630be82ea6e63962,GoogleTranslator|auto|zh-CN
